시군구,어린이집명,어린이집유형,운영현황,통학차량운영여부
노원구,풍림아이원어린이집,가정,정상,미운영
노원구,해뜨는어린이집,가정,정상,미운영
노원구,현대아이들세상어린이집,가정,정상,미운영
노원구,꼬마또래어린이집,가정,정상,미운영
노원구,SK꼬마숲어린이집,가정,정상,운영
노원구,미성어린이집,가정,정상,미운영
노원구,은물엄마손어린이집,가정,정상,미운영
노원구,우리아이어린이집,가정,정상,미운영
노원구,리틀창의스쿨어린이집,가정,정상,미운영
노원구,잼도리어린이집,가정,정상,미운영
노원구,아기별삐아제어린이집,가정,정상,미운영
노원구,하늘사랑어린이집,가정,정상,미운영
노원구,샘물어린이집,가정,정상,미운영
노원구,동원어린이집,가정,정상,미운영
노원구,예사랑어린이집,가정,정상,미운영
노원구,예쁜숲어린이집,가정,정상,미운영
노원구,큰꿈어린이집,가정,정상,운영
노원구,월계비츠어린이집,가정,정상,미운영
노원구,꿈의숲어린이집,가정,정상,미운영
노원구,새롬영재어린이집,가정,정상,운영
노원구,지성어린이집,가정,정상,운영
노원구,아이빛나어린이집,가정,정상,미운영
노원구,삼호어린이집,가정,휴지,미운영
노원구,이모어린이집,가정,정상,미운영
노원구,애림어린이집,가정,정상,미운영
노원구,사과나무어린이집,가정,정상,미운영
노원구,예꼬어린이집,가정,휴지,미운영
노원구,예원i어린이집,가정,정상,미운영
노원구,아이천사어린이집,가정,재개,미운영
노원구,딸기어린이집,가정,정상,미운영
노원구,꼬꼬마어린이집,가정,정상,미운영
노원구,숲속자연어린이집,가정,정상,미운영
노원구,비선삐아제어린이집,가정,정상,미운영
노원구,한양자연어린이집,가정,정상,미운영
노원구,공릉한보어린이집,가정,정상,운영
노원구,창의스쿨어린이집,가정,정상,미운영
노원구,사랑나무어린이집,가정,정상,미운영
노원구,공릉꿈나무어린이집,가정,정상,미운영
노원구,다다어린이집,가정,정상,운영
노원구,해피키즈어린이집,가정,정상,운영
노원구,조은어린이집,가정,정상,미운영
노원구,현대영유아전담어린이집,가정,휴지,미운영
노원구,사랑어린이집,가정,정상,미운영
노원구,i꿈동산어린이집,가정,정상,미운영
노원구,사랑아띠어린이집,가정,정상,미운영
노원구,밤톨이어린이집,가정,정상,미운영
노원구,미소어린이집,가정,정상,미운영
노원구,예닮몬테소리어린이집,가정,휴지,운영
노원구,꼬깨비어린이집,가정,정상,미운영
노원구,경남삐아제어린이집,국공립,정상,미운영
노원구,키노어린이집,국공립,정상,미운영
노원구,사랑아이어린이집,가정,정상,미운영
노원구,명주어린이집,가정,정상,미운영
노원구,아이해피어린이집,가정,정상,미운영
노원구,베베어린이집,가정,정상,미운영
노원구,또또어린이집,가정,정상,미운영
노원구,그림나라어린이집,가정,정상,미운영
노원구,믿음어린이집,가정,정상,미운영
노원구,엄지어린이집,가정,정상,운영
노원구,프라임어린이집,가정,재개,미운영
노원구,초록별어린이집,가정,정상,미운영
노원구,큰꿈i어린이집,가정,정상,운영
노원구,이레뜰어린이집,가정,재개,운영
노원구,하계지혜어린이집,가정,정상,미운영
노원구,아이린어린이집,가정,정상,미운영
노원구,해와달어린이집,가정,정상,운영
노원구,새봄어린이집,가정,정상,미운영
노원구,온새미로어린이집,가정,휴지,미운영
노원구,햇님어린이집,가정,휴지,미운영
노원구,꼬마숲보람어린이집,가정,정상,미운영
노원구,한별나라어린이집,가정,정상,운영
노원구,하계햇빛어린이집,국공립,정상,미운영
노원구,조이어린이집,가정,정상,미운영
노원구,노리하우스엘리어린이집,가정,휴지,운영
노원구,초롱별어린이집,가정,정상,미운영
노원구,꿈에그린어린이집,가정,정상,미운영
노원구,엘리트어린이집,가정,재개,미운영
노원구,벧엘어린이집,가정,정상,미운영
노원구,바다어린이집,가정,정상,미운영
노원구,이화키즈어린이집,가정,정상,미운영
노원구,반디어린이집,가정,정상,미운영
노원구,월계자연사임당어린이집,가정,정상,미운영
노원구,토마토어린이집,가정,정상,미운영
노원구,우리별어린이집,가정,정상,미운영
노원구,초롱몬테소리어린이집,가정,정상,미운영
노원구,친구사이어린이집,가정,정상,미운영
노원구,둘리어린이집,가정,정상,미운영
노원구,무지개어린이집,가정,정상,미운영
노원구,상계백병원어린이집,직장,정상,미운영
노원구,꼬마별어린이집,가정,정상,미운영
노원구,꿈나래어린이집,가정,정상,미운영
노원구,슈슈어린이집,가정,정상,미운영
노원구,행복한어린이집,가정,정상,미운영
노원구,우림해피어린이집,가정,정상,운영
노원구,사랑샘i스쿨어린이집,가정,정상,미운영
노원구,좋은친구어린이집,가정,정상,미운영
노원구,아이조아어린이집,가정,정상,미운영
노원구,또래어린이집,가정,정상,미운영
노원구,가베영재어린이집,가정,정상,미운영
노원구,해우리어린이집,가정,정상,미운영
노원구,해든어린이집,가정,정상,미운영
노원구,푸른별어린이집,가정,정상,미운영
노원구,고은어린이집,가정,정상,미운영
노원구,아기별어린이집,가정,정상,미운영
노원구,칼비테영재어린이집,가정,정상,미운영
노원구,솔바람어린이집,가정,정상,미운영
노원구,현대하나어린이집,가정,정상,미운영
노원구,예본i어린이집,가정,정상,미운영
노원구,꽃담어린이집,가정,정상,미운영
노원구,고은초록나무어린이집,가정,정상,미운영
노원구,꼬마요정어린이집,가정,재개,미운영
노원구,하나몬테소리어린이집,가정,정상,미운영
노원구,다사랑i어린이집,가정,정상,미운영
노원구,예쁜마음어린이집,가정,휴지,미운영
노원구,아이랑행복한어린이집,가정,정상,미운영
노원구,그랑빌어린이집,가정,정상,미운영
노원구,월계아장아장어린이집,가정,정상,운영
노원구,꿈쟁이어린이집,가정,정상,미운영
노원구,미니스쿨어린이집,가정,정상,미운영
노원구,상계그림나라어린이집,가정,정상,미운영
노원구,꿈씨어린이집,민간,정상,운영
노원구,윤정어린이집,국공립,정상,미운영
노원구,사랑샘어린이집,가정,정상,미운영
노원구,담비어린이집,가정,정상,미운영
노원구,푸른아이어린이집,가정,정상,미운영
노원구,다솜아이어린이집,가정,정상,미운영
노원구,앙팡베이비어린이집,가정,정상,미운영
노원구,베이비엔젤어린이집,가정,정상,미운영
노원구,좋은나무어린이집,가정,정상,미운영
노원구,우리보람어린이집,가정,정상,미운영
노원구,도담도담어린이집,가정,정상,미운영
노원구,동화나라어린이집,가정,정상,미운영
노원구,예뜰어린이집,가정,정상,미운영
노원구,엄마사랑어린이집,가정,정상,미운영
노원구,행복어린이집,가정,정상,미운영
노원구,솜사탕유아어린이집,가정,정상,미운영
노원구,영재창의어린이집,가정,정상,미운영
노원구,꿈빛소망어린이집,가정,정상,미운영
노원구,행복한아이세상어린이집,가정,정상,미운영
노원구,참좋은어린이집,가정,정상,미운영
노원구,꿈모아어린이집,국공립,정상,미운영
노원구,사랑마을어린이집,가정,정상,미운영
노원구,꿈아이어린이집,가정,정상,미운영
노원구,늘푸른아이어린이집,가정,정상,미운영
노원구,꼬망세어린이집,가정,정상,미운영
노원구,다니엘어린이집,가정,정상,미운영
노원구,아기차지어린이집,가정,정상,미운영
노원구,놀이나라어린이집,가정,정상,미운영
노원구,초롱베베어린이집,가정,정상,미운영
노원구,신나라어린이집,가정,정상,미운영
노원구,애플베이비어린이집,가정,정상,미운영
노원구,누리어린이집,가정,정상,미운영
노원구,꿀벌아이어린이집,가정,정상,미운영
노원구,큰세상어린이집,가정,정상,미운영
노원구,꿀벌어린이집,가정,정상,미운영
노원구,나연어린이집,가정,정상,미운영
노원구,꿈담어린이집,가정,재개,미운영
노원구,색종이어린이집,가정,정상,미운영
노원구,꿈빛사랑어린이집,가정,휴지,미운영
노원구,상록어린이집,가정,정상,미운영
노원구,푸우어린이집,가정,정상,미운영
노원구,진주어린이집,가정,정상,미운영
노원구,신나라i어린이집,가정,정상,미운영
노원구,꿈이크는어린이집,가정,정상,미운영
노원구,신명나는어린이집,가정,정상,미운영
노원구,하은어린이집,가정,정상,미운영
노원구,은혜어린이집,가정,정상,미운영
노원구,아이사랑어린이집,가정,정상,미운영
노원구,동화속어린이집,가정,정상,미운영
노원구,한슬어린이집,가정,정상,미운영
노원구,꿈꾸는아이어린이집,가정,정상,미운영
노원구,보듬어주는어린이집,가정,휴지,미운영
노원구,사랑샘오감어린이집,가정,정상,미운영
노원구,즐거운몬테소리어린이집,가정,정상,미운영
노원구,토토어린이집,가정,정상,미운영
노원구,꼬마숲어린이집,가정,정상,미운영
